Date Time;Expansion valve;Date Time;Current consumption C1
3/15/2019, 10:00:00 AM;276;3/15/2019, 10:00:00 AM;4
3/15/2019, 2:00:00 PM;305;3/15/2019, 2:00:00 PM;3.6
3/15/2019, 4:00:00 PM;333;3/15/2019, 4:00:00 PM;4.5
3/15/2019, 6:00:00 PM;186;3/15/2019, 6:00:00 PM;6.1
3/15/2019, 8:00:00 PM;286;3/15/2019, 8:00:00 PM;4
3/15/2019, 10:00:00 PM;304;3/15/2019, 10:00:00 PM;3.9
3/16/2019, 12:00:00 AM;288;3/16/2019, 12:00:00 AM;4.1
3/16/2019, 2:00:00 AM;296;3/16/2019, 2:00:00 AM;4.7
3/16/2019, 3:59:00 AM;255;3/16/2019, 3:59:00 AM;4.5
3/16/2019, 6:00:00 AM;302;3/16/2019, 6:00:00 AM;4
3/16/2019, 8:00:00 AM;286;3/16/2019, 8:00:00 AM;4
3/16/2019, 10:00:00 AM;281;3/16/2019, 10:00:00 AM;4
3/16/2019, 12:00:00 PM;368;3/16/2019, 12:00:00 PM;3.9
3/16/2019, 2:00:00 PM;270;3/16/2019, 2:00:00 PM;5
3/16/2019, 4:00:00 PM;261;3/16/2019, 4:00:00 PM;4.2
3/16/2019, 8:00:00 PM;285;3/16/2019, 8:00:00 PM;4
3/17/2019, 12:00:00 AM;293;3/17/2019, 12:00:00 AM;4
3/17/2019, 2:00:00 AM;301;3/17/2019, 2:00:00 AM;4.4
3/17/2019, 4:00:00 AM;244;3/17/2019, 4:00:00 AM;4.7
3/17/2019, 6:00:00 AM;297;3/17/2019, 6:00:00 AM;3.9
3/17/2019, 8:00:00 AM;292;3/17/2019, 8:00:00 AM;4.1
3/17/2019, 6:00:00 PM;392;3/17/2019, 6:00:00 PM;4
3/17/2019, 8:00:00 PM;249;3/17/2019, 8:00:00 PM;5.2
3/17/2019, 10:00:00 PM;283;3/17/2019, 10:00:00 PM;4
3/18/2019, 12:00:00 AM;289;3/18/2019, 12:00:00 AM;4
3/18/2019, 2:00:00 AM;300;3/18/2019, 2:00:00 AM;3.9
3/18/2019, 4:00:00 AM;286;3/18/2019, 4:00:00 AM;4
3/18/2019, 6:00:00 AM;285;3/18/2019, 6:00:00 AM;3.9
3/18/2019, 8:00:00 AM;298;3/18/2019, 8:00:00 AM;4
3/18/2019, 10:00:00 AM;282;3/18/2019, 10:00:00 AM;4.1
3/18/2019, 4:00:00 PM;296;3/18/2019, 4:00:00 PM;3.6
3/18/2019, 6:00:00 PM;304;3/18/2019, 6:00:00 PM;4
3/18/2019, 8:00:00 PM;312;3/18/2019, 8:00:00 PM;3.9
3/18/2019, 10:00:00 PM;295;3/18/2019, 10:00:00 PM;4.1
3/19/2019, 12:00:00 AM;289;3/19/2019, 12:00:00 AM;4
3/19/2019, 2:00:00 AM;246;3/19/2019, 2:00:00 AM;5.1
3/19/2019, 4:00:00 AM;275;3/19/2019, 4:00:00 AM;4
3/19/2019, 6:00:00 AM;290;3/19/2019, 6:00:00 AM;3.9
3/19/2019, 8:00:00 AM;277;3/19/2019, 8:00:00 AM;4
3/19/2019, 10:00:00 AM;283;3/19/2019, 10:00:00 AM;4.1
3/19/2019, 2:00:00 PM;293;3/19/2019, 2:00:00 PM;4.3
3/19/2019, 9:59:00 PM;308;3/19/2019, 9:59:00 PM;4
3/20/2019, 12:00:00 AM;286;3/20/2019, 12:00:00 AM;4
3/20/2019, 2:00:00 AM;271;3/20/2019, 2:00:00 AM;5
3/20/2019, 4:00:00 AM;280;3/20/2019, 4:00:00 AM;4
3/20/2019, 6:00:00 AM;299;3/20/2019, 6:00:00 AM;4
3/20/2019, 8:00:00 AM;282;3/20/2019, 8:00:00 AM;4
3/20/2019, 10:00:00 AM;283;3/20/2019, 10:00:00 AM;4
3/20/2019, 10:00:00 PM;308;3/20/2019, 10:00:00 PM;4
3/21/2019, 12:00:00 AM;287;3/21/2019, 12:00:00 AM;4
3/21/2019, 2:00:00 AM;352;3/21/2019, 2:00:00 AM;4.3
3/21/2019, 4:00:00 AM;247;3/21/2019, 4:00:00 AM;4.8
3/21/2019, 6:00:00 AM;280;3/21/2019, 6:00:00 AM;4
3/21/2019, 8:00:00 AM;286;3/21/2019, 8:00:00 AM;4
3/21/2019, 10:00:00 PM;300;3/21/2019, 10:00:00 PM;4
3/22/2019, 2:00:00 AM;325;3/22/2019, 2:00:00 AM;4.5
3/22/2019, 4:00:00 AM;254;3/22/2019, 4:00:00 AM;4.7
3/22/2019, 6:00:00 AM;298;3/22/2019, 6:00:00 AM;4
3/22/2019, 8:00:00 AM;287;3/22/2019, 8:00:00 AM;4
3/22/2019, 10:00:00 AM;289;3/22/2019, 10:00:00 AM;4.1
3/23/2019, 12:00:00 AM;298;3/23/2019, 12:00:00 AM;4
3/23/2019, 2:00:00 AM;294;3/23/2019, 2:00:00 AM;4.8
3/23/2019, 4:00:00 AM;265;3/23/2019, 4:00:00 AM;4.5
3/23/2019, 4:00:00 PM;435;3/23/2019, 4:00:00 PM;4
3/23/2019, 6:00:00 PM;356;3/23/2019, 6:00:00 PM;4.7
3/23/2019, 8:00:00 PM;216;3/23/2019, 8:00:00 PM;5.3
3/23/2019, 10:00:00 PM;281;3/23/2019, 10:00:00 PM;4
3/24/2019, 2:00:00 AM;299;3/24/2019, 2:00:00 AM;4
3/24/2019, 4:00:00 AM;289;3/24/2019, 4:00:00 AM;4.1
3/24/2019, 6:00:00 AM;294;3/24/2019, 6:00:00 AM;4
3/24/2019, 8:00:00 AM;272;3/24/2019, 8:00:00 AM;4.1
3/24/2019, 4:01:00 PM;296;3/24/2019, 4:01:00 PM;4.3
3/24/2019, 5:59:00 PM;278;3/24/2019, 5:59:00 PM;4.2
3/24/2019, 8:00:00 PM;290;3/24/2019, 8:00:00 PM;4
3/24/2019, 10:00:00 PM;293;3/24/2019, 10:00:00 PM;4
3/25/2019, 12:00:00 AM;270;3/25/2019, 12:00:00 AM;4.1
3/25/2019, 2:00:00 AM;298;3/25/2019, 2:00:00 AM;4.6
3/25/2019, 4:00:00 AM;248;3/25/2019, 4:00:00 AM;4.7
3/25/2019, 6:01:00 AM;306;3/25/2019, 6:01:00 AM;4
3/25/2019, 7:58:00 AM;296;3/25/2019, 7:58:00 AM;4.1
3/25/2019, 8:01:00 AM;287;3/25/2019, 8:01:00 AM;4.1
3/25/2019, 10:00:00 AM;284;3/25/2019, 10:00:00 AM;4.2
3/25/2019, 7:59:00 PM;302;3/25/2019, 7:59:00 PM;3.9
3/25/2019, 10:01:00 PM;299;3/25/2019, 10:01:00 PM;4.1
3/26/2019, 12:00:00 AM;279;3/26/2019, 12:00:00 AM;4.1
3/26/2019, 2:00:00 AM;327;3/26/2019, 2:00:00 AM;4.3
3/26/2019, 4:00:00 AM;242;3/26/2019, 4:00:00 AM;4.9
3/26/2019, 8:00:00 AM;291;3/26/2019, 8:00:00 AM;4
3/26/2019, 12:00:00 PM;280;3/26/2019, 12:00:00 PM;4.1
3/26/2019, 8:00:00 PM;319;3/26/2019, 8:00:00 PM;3.8
3/26/2019, 10:00:00 PM;286;3/26/2019, 10:00:00 PM;4
3/27/2019, 12:00:00 AM;291;3/27/2019, 12:00:00 AM;4
3/27/2019, 2:00:00 AM;243;3/27/2019, 2:00:00 AM;5.2
3/27/2019, 4:00:00 AM;279;3/27/2019, 4:00:00 AM;4
3/27/2019, 6:00:00 AM;300;3/27/2019, 6:00:00 AM;3.9
3/27/2019, 8:00:00 AM;284;3/27/2019, 8:00:00 AM;4
3/27/2019, 12:00:00 PM;304;3/27/2019, 12:00:00 PM;4.1
3/27/2019, 4:00:00 PM;302;3/27/2019, 4:00:00 PM;4.1
3/27/2019, 6:00:00 PM;291;3/27/2019, 6:00:00 PM;4
3/28/2019, 12:00:00 AM;298;3/28/2019, 12:00:00 AM;4
3/28/2019, 2:00:00 AM;317;3/28/2019, 2:00:00 AM;4.3
3/28/2019, 4:00:00 AM;233;3/28/2019, 4:00:00 AM;5
3/28/2019, 6:00:00 AM;281;3/28/2019, 6:00:00 AM;4
3/28/2019, 8:00:00 AM;289;3/28/2019, 8:00:00 AM;4.8
3/28/2019, 10:00:00 AM;183;3/28/2019, 10:00:00 AM;6.1
3/28/2019, 2:00:00 PM;296;3/28/2019, 2:00:00 PM;4
3/28/2019, 4:00:00 PM;301;3/28/2019, 4:00:00 PM;4.1
3/28/2019, 6:00:00 PM;279;3/28/2019, 6:00:00 PM;4.2
3/29/2019, 12:00:00 AM;306;3/29/2019, 12:00:00 AM;3.9
3/29/2019, 1:59:00 AM;212;3/29/2019, 1:59:00 AM;5.9
3/29/2019, 4:01:00 AM;295;3/29/2019, 4:01:00 AM;4
3/29/2019, 6:00:00 AM;302;3/29/2019, 6:00:00 AM;4
3/29/2019, 8:01:00 AM;283;3/29/2019, 8:01:00 AM;4.1
3/29/2019, 12:00:00 PM;300;3/29/2019, 12:00:00 PM;4.4
3/30/2019, 2:00:00 AM;265;3/30/2019, 2:00:00 AM;5
3/30/2019, 4:00:00 AM;293;3/30/2019, 4:00:00 AM;4
3/30/2019, 8:00:00 AM;315;3/30/2019, 8:00:00 AM;4
3/30/2019, 10:00:00 AM;319;3/30/2019, 10:00:00 AM;4.1
3/30/2019, 12:00:00 PM;302;3/30/2019, 12:00:00 PM;4.4
3/30/2019, 3:59:00 PM;378;3/30/2019, 3:59:00 PM;3.7
3/30/2019, 6:00:00 PM;339;3/30/2019, 6:00:00 PM;4.6
3/30/2019, 8:00:00 PM;190;3/30/2019, 8:00:00 PM;6
3/31/2019, 4:01:00 AM;254;3/31/2019, 4:01:00 AM;5.9
3/31/2019, 8:00:00 AM;307;3/31/2019, 8:00:00 AM;3.9
4/1/2019, 12:00:00 AM;332;4/1/2019, 12:00:00 AM;3.7
4/1/2019, 2:00:00 AM;277;4/1/2019, 2:00:00 AM;4.4
4/1/2019, 4:00:00 AM;255;4/1/2019, 4:00:00 AM;4.7
4/1/2019, 6:00:00 AM;303;4/1/2019, 6:00:00 AM;3.8
4/1/2019, 8:00:00 AM;294;4/1/2019, 8:00:00 AM;4
4/1/2019, 2:00:00 PM;309;4/1/2019, 2:00:00 PM;4.2
4/2/2019, 2:00:00 AM;256;4/2/2019, 2:00:00 AM;5.3
4/2/2019, 4:00:00 AM;279;4/2/2019, 4:00:00 AM;4.5
4/2/2019, 6:00:00 AM;295;4/2/2019, 6:00:00 AM;4.1
4/2/2019, 8:00:00 AM;298;4/2/2019, 8:00:00 AM;4
4/3/2019, 2:00:00 AM;288;4/3/2019, 2:00:00 AM;4.4
4/3/2019, 3:59:00 AM;254;4/3/2019, 3:59:00 AM;4.8
4/3/2019, 6:00:00 AM;304;4/3/2019, 6:00:00 AM;3.8
4/3/2019, 8:00:00 AM;299;4/3/2019, 8:00:00 AM;4
4/3/2019, 2:00:00 PM;317;4/3/2019, 2:00:00 PM;4
4/3/2019, 4:00:00 PM;298;4/3/2019, 4:00:00 PM;4.1
4/3/2019, 10:00:00 PM;311;4/3/2019, 10:00:00 PM;4
4/4/2019, 2:00:00 AM;326;4/4/2019, 2:00:00 AM;3.9
4/4/2019, 4:00:00 AM;248;4/4/2019, 4:00:00 AM;5.2
4/4/2019, 5:59:00 AM;289;4/4/2019, 5:59:00 AM;3.9
4/4/2019, 8:01:00 AM;298;4/4/2019, 8:01:00 AM;4
4/4/2019, 9:58:00 AM;281;4/4/2019, 9:58:00 AM;3.9
4/4/2019, 10:00:00 AM;276;4/4/2019, 10:00:00 AM;3.9
4/4/2019, 12:00:00 PM;296;4/4/2019, 12:00:00 PM;4.1
4/4/2019, 2:00:00 PM;293;4/4/2019, 2:00:00 PM;4.1
4/4/2019, 4:00:00 PM;271;4/4/2019, 4:00:00 PM;4.1
4/5/2019, 12:00:00 AM;305;4/5/2019, 12:00:00 AM;4
4/5/2019, 2:00:00 AM;377;4/5/2019, 2:00:00 AM;3.9
4/5/2019, 4:00:00 AM;246;4/5/2019, 4:00:00 AM;5.2
4/5/2019, 6:00:00 AM;289;4/5/2019, 6:00:00 AM;4
4/5/2019, 8:00:00 AM;291;4/5/2019, 8:00:00 AM;3.9
4/5/2019, 10:00:00 AM;245;4/5/2019, 10:00:00 AM;4.1
4/6/2019, 2:00:00 AM;336;4/6/2019, 2:00:00 AM;3.9
4/6/2019, 4:00:00 AM;248;4/6/2019, 4:00:00 AM;5.2
4/6/2019, 6:00:00 AM;286;4/6/2019, 6:00:00 AM;4
4/6/2019, 8:00:00 AM;294;4/6/2019, 8:00:00 AM;4.1
4/6/2019, 12:00:00 PM;297;4/6/2019, 12:00:00 PM;4.2
4/7/2019, 2:00:00 AM;317;4/7/2019, 2:00:00 AM;4.8
4/7/2019, 4:00:00 AM;194;4/7/2019, 4:00:00 AM;6.1
4/7/2019, 6:00:00 AM;307;4/7/2019, 6:00:00 AM;4
4/8/2019, 2:00:00 AM;269;4/8/2019, 2:00:00 AM;5.3
4/8/2019, 4:00:00 AM;188;4/8/2019, 4:00:00 AM;6.4
4/9/2019, 2:00:00 AM;347;4/9/2019, 2:00:00 AM;4.7
4/9/2019, 4:01:00 AM;203;4/9/2019, 4:01:00 AM;6.1
4/9/2019, 2:00:00 PM;304;4/9/2019, 2:00:00 PM;4.2
4/9/2019, 6:00:00 PM;299;4/9/2019, 6:00:00 PM;4.2
4/9/2019, 8:00:00 PM;288;4/9/2019, 8:00:00 PM;4.1
4/10/2019, 2:00:00 AM;353;4/10/2019, 2:00:00 AM;4.3
4/10/2019, 4:00:00 AM;249;4/10/2019, 4:00:00 AM;4.9
4/10/2019, 8:01:00 AM;305;4/10/2019, 8:01:00 AM;4
4/10/2019, 6:00:00 PM;308;4/10/2019, 6:00:00 PM;4.2
4/10/2019, 8:00:00 PM;314;4/10/2019, 8:00:00 PM;4.6
4/10/2019, 10:00:00 PM;197;4/10/2019, 10:00:00 PM;6
4/11/2019, 2:00:00 AM;263;4/11/2019, 2:00:00 AM;5.7
4/11/2019, 4:00:00 AM;299;4/11/2019, 4:00:00 AM;4
4/11/2019, 6:00:00 AM;301;4/11/2019, 6:00:00 AM;4
4/11/2019, 8:00:00 AM;283;4/11/2019, 8:00:00 AM;4
4/12/2019, 2:00:00 AM;401;4/12/2019, 2:00:00 AM;4.2
4/12/2019, 4:00:00 AM;258;4/12/2019, 4:00:00 AM;5
4/12/2019, 6:00:00 AM;288;4/12/2019, 6:00:00 AM;4
4/12/2019, 8:00:00 AM;298;4/12/2019, 8:00:00 AM;4
4/12/2019, 4:00:00 PM;324;4/12/2019, 4:00:00 PM;3.8
4/12/2019, 6:00:00 PM;304;4/12/2019, 6:00:00 PM;4
4/13/2019, 12:00:00 AM;311;4/13/2019, 12:00:00 AM;4
4/13/2019, 2:00:00 AM;387;4/13/2019, 2:00:00 AM;3.9
4/13/2019, 4:00:00 AM;254;4/13/2019, 4:00:00 AM;5.1
4/13/2019, 6:00:00 AM;290;4/13/2019, 6:00:00 AM;4
4/13/2019, 8:00:00 AM;296;4/13/2019, 8:00:00 AM;4
4/13/2019, 12:00:00 PM;297;4/13/2019, 12:00:00 PM;4.1
4/13/2019, 4:00:00 PM;309;4/13/2019, 4:00:00 PM;4.2
4/13/2019, 6:00:00 PM;294;4/13/2019, 6:00:00 PM;4.1
4/13/2019, 8:00:00 PM;291;4/13/2019, 8:00:00 PM;4.2
4/13/2019, 10:00:00 PM;301;4/13/2019, 10:00:00 PM;4
4/14/2019, 12:00:00 AM;289;4/14/2019, 12:00:00 AM;4.1
4/14/2019, 2:00:00 AM;331;4/14/2019, 2:00:00 AM;4
4/14/2019, 4:00:00 AM;244;4/14/2019, 4:00:00 AM;5.1
4/14/2019, 6:00:00 AM;289;4/14/2019, 6:00:00 AM;4
4/14/2019, 8:00:00 AM;290;4/14/2019, 8:00:00 AM;4.1
4/14/2019, 10:00:00 AM;305;4/14/2019, 10:00:00 AM;4.1
4/14/2019, 12:00:00 PM;288;4/14/2019, 12:00:00 PM;4.2
4/14/2019, 8:00:00 PM;360;4/14/2019, 8:00:00 PM;4.2
4/14/2019, 10:00:00 PM;247;4/14/2019, 10:00:00 PM;5.5
4/15/2019, 1:33:00 AM;314;4/15/2019, 1:33:00 AM;3.8
4/15/2019, 2:00:00 AM;262;4/15/2019, 2:00:00 AM;4.7
4/15/2019, 4:00:00 AM;286;4/15/2019, 4:00:00 AM;4
4/15/2019, 6:00:00 AM;269;4/15/2019, 6:00:00 AM;4.2
4/15/2019, 8:00:00 AM;299;4/15/2019, 8:00:00 AM;4
4/15/2019, 8:00:00 PM;322;4/15/2019, 8:00:00 PM;3.9
4/15/2019, 10:00:00 PM;297;4/15/2019, 10:00:00 PM;4
4/16/2019, 2:00:00 AM;264;4/16/2019, 2:00:00 AM;5.1
4/16/2019, 4:00:00 AM;192;4/16/2019, 4:00:00 AM;6.3
4/16/2019, 6:00:00 AM;298;4/16/2019, 6:00:00 AM;4
4/16/2019, 8:00:00 AM;305;4/16/2019, 8:00:00 AM;4
4/16/2019, 10:00:00 AM;284;4/16/2019, 10:00:00 AM;4
4/17/2019, 2:00:00 AM;435;4/17/2019, 2:00:00 AM;3.9
4/17/2019, 4:00:00 AM;278;4/17/2019, 4:00:00 AM;5.4
4/18/2019, 2:00:00 AM;326;4/18/2019, 2:00:00 AM;4.7
4/18/2019, 4:00:00 AM;201;4/18/2019, 4:00:00 AM;6
4/19/2019, 2:00:00 AM;392;4/19/2019, 2:00:00 AM;4.4
4/19/2019, 3:59:00 AM;227;4/19/2019, 3:59:00 AM;5.9
4/20/2019, 2:00:00 AM;421;4/20/2019, 2:00:00 AM;4.3
4/20/2019, 4:00:00 AM;251;4/20/2019, 4:00:00 AM;5.8
4/21/2019, 2:00:00 AM;470;4/21/2019, 2:00:00 AM;4
4/21/2019, 4:00:00 AM;307;4/21/2019, 4:00:00 AM;5.4
4/21/2019, 7:59:00 PM;418;4/21/2019, 7:59:00 PM;4.5
4/21/2019, 10:01:00 PM;199;4/21/2019, 10:01:00 PM;6
4/23/2019, 2:00:00 AM;313;4/23/2019, 2:00:00 AM;5.3
4/23/2019, 4:00:00 AM;191;4/23/2019, 4:00:00 AM;6.4
4/24/2019, 2:00:00 AM;376;4/24/2019, 2:00:00 AM;4.6
4/24/2019, 4:00:00 AM;220;4/24/2019, 4:00:00 AM;6.1
4/25/2019, 2:00:00 AM;403;4/25/2019, 2:00:00 AM;4.4
4/25/2019, 4:00:00 AM;243;4/25/2019, 4:00:00 AM;5.8
4/25/2019, 8:00:00 PM;446;4/25/2019, 8:00:00 PM;4
4/25/2019, 10:00:00 PM;330;4/25/2019, 10:00:00 PM;5.3
4/27/2019, 2:00:00 AM;367;4/27/2019, 2:00:00 AM;4.6
4/27/2019, 4:00:00 AM;218;4/27/2019, 4:00:00 AM;6
4/28/2019, 12:00:00 AM;343;4/28/2019, 12:00:00 AM;4.1
4/28/2019, 2:00:00 AM;270;4/28/2019, 2:00:00 AM;4.8
4/28/2019, 4:00:00 AM;305;4/28/2019, 4:00:00 AM;3.9
4/28/2019, 6:00:00 AM;293;4/28/2019, 6:00:00 AM;4
4/28/2019, 8:00:00 AM;304;4/28/2019, 8:00:00 AM;4
4/29/2019, 2:00:00 AM;286;4/29/2019, 2:00:00 AM;5.1
4/29/2019, 4:00:00 AM;278;4/29/2019, 4:00:00 AM;4.4
4/29/2019, 6:00:00 AM;317;4/29/2019, 6:00:00 AM;4
4/29/2019, 8:00:00 AM;293;4/29/2019, 8:00:00 AM;4
4/30/2019, 2:00:00 AM;255;4/30/2019, 2:00:00 AM;5.7
5/1/2019, 12:00:00 AM;339;5/1/2019, 12:00:00 AM;3.9
5/1/2019, 2:00:00 AM;297;5/1/2019, 2:00:00 AM;4.5
5/1/2019, 4:00:00 AM;241;5/1/2019, 4:00:00 AM;5.2
5/1/2019, 6:00:00 AM;299;5/1/2019, 6:00:00 AM;4
5/1/2019, 4:00:00 PM;323;5/1/2019, 4:00:00 PM;4.3
5/1/2019, 6:00:00 PM;269;5/1/2019, 6:00:00 PM;4.4
5/2/2019, 2:00:00 AM;406;5/2/2019, 2:00:00 AM;4
5/2/2019, 4:00:00 AM;275;5/2/2019, 4:00:00 AM;5.1
5/2/2019, 6:00:00 AM;291;5/2/2019, 6:00:00 AM;4
5/3/2019, 2:00:00 AM;448;5/3/2019, 2:00:00 AM;3.9
5/3/2019, 4:00:00 AM;298;5/3/2019, 4:00:00 AM;5.4
5/3/2019, 6:00:00 AM;297;5/3/2019, 6:00:00 AM;4
5/3/2019, 4:00:00 PM;313;5/3/2019, 4:00:00 PM;4.1
5/3/2019, 8:00:00 PM;307;5/3/2019, 8:00:00 PM;4
5/4/2019, 2:00:00 AM;255;5/4/2019, 2:00:00 AM;5.2
5/4/2019, 4:00:00 AM;267;5/4/2019, 4:00:00 AM;4.9
5/4/2019, 6:00:00 AM;300;5/4/2019, 6:00:00 AM;4.2
5/4/2019, 4:00:00 PM;325;5/4/2019, 4:00:00 PM;4.1
5/4/2019, 6:00:00 PM;297;5/4/2019, 6:00:00 PM;4.1
5/5/2019, 2:00:00 AM;393;5/5/2019, 2:00:00 AM;4.2
5/5/2019, 4:00:00 AM;250;5/5/2019, 4:00:00 AM;5.5
5/5/2019, 8:00:00 AM;307;5/5/2019, 8:00:00 AM;4
5/5/2019, 12:00:00 PM;322;5/5/2019, 12:00:00 PM;4
5/5/2019, 2:00:00 PM;298;5/5/2019, 2:00:00 PM;4
5/5/2019, 4:00:00 PM;301;5/5/2019, 4:00:00 PM;4.2
5/6/2019, 12:00:00 AM;312;5/6/2019, 12:00:00 AM;4
5/6/2019, 2:00:00 AM;234;5/6/2019, 2:00:00 AM;5.3
5/6/2019, 4:00:00 AM;284;5/6/2019, 4:00:00 AM;4
5/6/2019, 6:00:00 AM;305;5/6/2019, 6:00:00 AM;4
5/6/2019, 8:00:00 AM;281;5/6/2019, 8:00:00 AM;4.1
5/6/2019, 8:00:00 PM;412;5/6/2019, 8:00:00 PM;4.3
5/6/2019, 10:00:00 PM;245;5/6/2019, 10:00:00 PM;5.6
5/7/2019, 12:00:00 AM;309;5/7/2019, 12:00:00 AM;3.8
5/7/2019, 2:00:00 AM;305;5/7/2019, 2:00:00 AM;3.9
5/7/2019, 4:00:00 AM;274;5/7/2019, 4:00:00 AM;4.5
5/7/2019, 6:00:00 AM;274;5/7/2019, 6:00:00 AM;4
5/7/2019, 8:00:00 AM;320;5/7/2019, 8:00:00 AM;4
5/7/2019, 10:00:00 AM;310;5/7/2019, 10:00:00 AM;4.1
5/7/2019, 12:00:00 PM;289;5/7/2019, 12:00:00 PM;4.3
5/8/2019, 2:00:00 AM;340;5/8/2019, 2:00:00 AM;4.2
5/8/2019, 4:00:00 AM;256;5/8/2019, 4:00:00 AM;4.9
5/8/2019, 8:00:00 AM;315;5/8/2019, 8:00:00 AM;4
5/8/2019, 10:00:00 AM;287;5/8/2019, 10:00:00 AM;4
5/9/2019, 2:00:00 AM;351;5/9/2019, 2:00:00 AM;4.1
5/9/2019, 4:00:00 AM;260;5/9/2019, 4:00:00 AM;5
5/9/2019, 6:00:00 AM;291;5/9/2019, 6:00:00 AM;4
5/9/2019, 10:00:00 AM;316;5/9/2019, 10:00:00 AM;4
5/10/2019, 2:00:00 AM;280;5/10/2019, 2:00:00 AM;5.2
5/10/2019, 4:00:00 AM;194;5/10/2019, 4:00:00 AM;6.3
5/10/2019, 2:00:00 PM;322;5/10/2019, 2:00:00 PM;4.3
5/11/2019, 12:00:00 AM;318;5/11/2019, 12:00:00 AM;4
5/11/2019, 2:00:00 AM;356;5/11/2019, 2:00:00 AM;4.2
5/12/2019, 3:59:00 AM;269;5/12/2019, 3:59:00 AM;5.1
5/12/2019, 6:00:00 AM;293;5/12/2019, 6:00:00 AM;4
5/13/2019, 2:00:00 AM;309;5/13/2019, 2:00:00 AM;4.8
5/13/2019, 4:00:00 AM;259;5/13/2019, 4:00:00 AM;4.7
5/13/2019, 8:00:00 AM;310;5/13/2019, 8:00:00 AM;3.9
5/13/2019, 10:00:00 AM;305;5/13/2019, 10:00:00 AM;4.1
5/13/2019, 12:00:00 PM;288;5/13/2019, 12:00:00 PM;4.1
5/13/2019, 4:00:00 PM;304;5/13/2019, 4:00:00 PM;4.3
5/13/2019, 6:00:00 PM;285;5/13/2019, 6:00:00 PM;4.4
5/13/2019, 8:00:00 PM;306;5/13/2019, 8:00:00 PM;4.2
5/14/2019, 2:00:00 AM;417;5/14/2019, 2:00:00 AM;3.8
5/14/2019, 4:00:00 AM;285;5/14/2019, 4:00:00 AM;5.2
5/14/2019, 12:00:00 PM;300;5/14/2019, 12:00:00 PM;4.2
5/14/2019, 2:00:00 PM;279;5/14/2019, 2:00:00 PM;4.4
5/14/2019, 4:00:00 PM;299;5/14/2019, 4:00:00 PM;4.3
5/14/2019, 6:00:00 PM;300;5/14/2019, 6:00:00 PM;4.3
5/15/2019, 2:00:00 AM;421;5/15/2019, 2:00:00 AM;3.8
5/15/2019, 4:00:00 AM;294;5/15/2019, 4:00:00 AM;5.2
5/15/2019, 6:00:00 AM;308;5/15/2019, 6:00:00 AM;4
5/15/2019, 8:00:00 AM;296;5/15/2019, 8:00:00 AM;4
5/15/2019, 12:00:00 PM;312;5/15/2019, 12:00:00 PM;4.3
5/15/2019, 2:00:00 PM;293;5/15/2019, 2:00:00 PM;4.4
5/16/2019, 2:00:00 AM;405;5/16/2019, 2:00:00 AM;4
5/16/2019, 4:00:00 AM;264;5/16/2019, 4:00:00 AM;5.4
5/16/2019, 12:00:00 PM;312;5/16/2019, 12:00:00 PM;4.1
5/16/2019, 2:00:00 PM;327;5/16/2019, 2:00:00 PM;4.1
5/16/2019, 4:00:00 PM;294;5/16/2019, 4:00:00 PM;4.3
5/17/2019, 2:00:00 AM;417;5/17/2019, 2:00:00 AM;4
5/17/2019, 4:00:00 AM;276;5/17/2019, 4:00:00 AM;5.4
5/17/2019, 12:00:00 PM;321;5/17/2019, 12:00:00 PM;4
5/17/2019, 2:00:00 PM;305;5/17/2019, 2:00:00 PM;4.1
5/17/2019, 4:00:00 PM;297;5/17/2019, 4:00:00 PM;3.8
5/17/2019, 6:00:00 PM;326;5/17/2019, 6:00:00 PM;4
5/18/2019, 2:00:00 AM;264;5/18/2019, 2:00:00 AM;5.3
5/18/2019, 6:00:00 AM;305;5/18/2019, 6:00:00 AM;4.1
5/19/2019, 2:00:00 AM;289;5/19/2019, 2:00:00 AM;5.2
5/19/2019, 4:00:00 AM;190;5/19/2019, 4:00:00 AM;6.3
5/20/2019, 2:00:00 AM;451;5/20/2019, 2:00:00 AM;4
5/20/2019, 4:00:00 AM;297;5/20/2019, 4:00:00 AM;5.5
5/21/2019, 2:00:00 AM;385;5/21/2019, 2:00:00 AM;4.4
5/21/2019, 4:00:00 AM;225;5/21/2019, 4:00:00 AM;5.9
5/22/2019, 2:00:00 AM;293;5/22/2019, 2:00:00 AM;5.1
5/22/2019, 4:00:00 AM;227;5/22/2019, 4:00:00 AM;5.6
5/22/2019, 6:00:00 AM;303;5/22/2019, 6:00:00 AM;4
5/23/2019, 2:00:00 AM;299;5/23/2019, 2:00:00 AM;5
5/23/2019, 4:00:00 AM;198;5/23/2019, 4:00:00 AM;6.2
5/23/2019, 8:00:00 AM;314;5/23/2019, 8:00:00 AM;3.9
5/24/2019, 2:00:00 AM;448;5/24/2019, 2:00:00 AM;3.9
5/24/2019, 4:00:00 AM;312;5/24/2019, 4:00:00 AM;5.3
5/25/2019, 2:00:00 AM;411;5/25/2019, 2:00:00 AM;4.3
5/25/2019, 4:00:00 AM;249;5/25/2019, 4:00:00 AM;5.8
5/25/2019, 12:00:00 PM;324;5/25/2019, 12:00:00 PM;4.2
5/26/2019, 2:00:00 AM;253;5/26/2019, 2:00:00 AM;5.6
