Date Time;T compressed gas C1;Date Time;TcC1 CH (out);Date Time;TcC1 DHW (out);Date Time;TeC1 CH (in);Date Time;TeC1 DHW (in);Date Time;TcC1 (out);Date Time;TeC1 (in)
1/10/2019, 8:00:00 PM;60.8;1/29/2019, 4:00:00 PM;27.2;;;1/29/2019, 4:00:00 PM;2.6;;;;;;
1/10/2019, 10:00:00 PM;56.3;1/29/2019, 6:02:00 PM;28.2;;;1/29/2019, 6:02:00 PM;3.9;;;;;;
1/11/2019, 12:00:00 AM;44.3;1/29/2019, 8:00:00 PM;28.2;;;1/29/2019, 8:00:00 PM;2.6;;;;;;
1/11/2019, 2:00:00 AM;62.3;1/29/2019, 10:00:00 PM;28.8;;;1/29/2019, 10:00:00 PM;3.1;;;;;;
1/11/2019, 4:00:00 AM;49.2;1/30/2019, 12:00:00 AM;26.6;;;1/30/2019, 12:00:00 AM;3.5;;;;;;
1/11/2019, 6:00:00 AM;47.2;1/30/2019, 2:00:00 AM;26.7;;;1/30/2019, 2:00:00 AM;3.3;;;;;;
1/11/2019, 8:00:00 AM;44.9;1/30/2019, 4:00:00 AM;28.2;;;1/30/2019, 4:00:00 AM;2.4;;;;;;
1/11/2019, 10:00:00 AM;48;1/30/2019, 5:58:00 AM;27.4;;;1/30/2019, 5:58:00 AM;2.8;;;;;;
1/11/2019, 12:00:00 PM;64.2;1/30/2019, 8:00:00 AM;28.1;;;1/30/2019, 8:00:00 AM;2.3;;;;;;
1/11/2019, 2:00:00 PM;59;1/30/2019, 10:00:00 AM;27.7;;;1/30/2019, 10:00:00 AM;2.8;;;;;;
1/11/2019, 4:00:00 PM;46;1/30/2019, 12:00:00 PM;27.2;;;1/30/2019, 12:00:00 PM;3.2;;;;;;
1/11/2019, 6:00:00 PM;48.9;1/30/2019, 2:00:00 PM;28.2;;;1/30/2019, 2:00:00 PM;2.6;;;;;;
1/11/2019, 10:07:00 PM;43.2;1/30/2019, 6:00:00 PM;27.7;;;1/30/2019, 6:00:00 PM;2.5;;;;;;
1/12/2019, 12:00:00 AM;48;1/30/2019, 8:00:00 PM;28.2;;;1/30/2019, 8:00:00 PM;3.8;;;;;;
1/12/2019, 2:00:00 AM;58.7;1/30/2019, 10:00:00 PM;28.7;;;1/30/2019, 10:00:00 PM;2.7;;;;;;
1/12/2019, 4:00:00 AM;41.6;1/31/2019, 12:00:00 AM;27.4;;;1/31/2019, 12:00:00 AM;2.9;;;;;;
1/12/2019, 6:00:00 AM;48.2;1/31/2019, 2:00:00 AM;26.8;;;1/31/2019, 2:00:00 AM;3.5;;;;;;
1/12/2019, 8:01:00 AM;48.2;1/31/2019, 4:00:00 AM;28;;;1/31/2019, 4:00:00 AM;2.6;;;;;;
1/12/2019, 12:00:00 PM;47.7;1/31/2019, 6:00:00 AM;27.8;;;1/31/2019, 6:00:00 AM;3;;;;;;
1/12/2019, 2:00:00 PM;38.4;1/31/2019, 8:00:00 AM;26.8;;;1/31/2019, 8:00:00 AM;3.7;;;;;;
1/12/2019, 4:00:00 PM;62.5;1/31/2019, 10:00:00 AM;27.9;;;1/31/2019, 10:00:00 AM;2.6;;;;;;
1/12/2019, 6:00:00 PM;88.4;1/31/2019, 12:00:00 PM;28.1;;;1/31/2019, 12:00:00 PM;3;;;;;;
1/12/2019, 10:00:00 PM;43.3;1/31/2019, 2:00:00 PM;26;;;1/31/2019, 2:00:00 PM;3.9;;;;;;
1/13/2019, 12:00:00 AM;47.4;1/31/2019, 4:00:00 PM;28.1;;;1/31/2019, 4:00:00 PM;2.8;;;;;;
1/13/2019, 2:00:00 AM;59.4;1/31/2019, 6:00:00 PM;28.2;;;1/31/2019, 6:00:00 PM;3;;;;;;
1/13/2019, 6:00:00 AM;47.4;1/31/2019, 8:00:00 PM;27.5;;;1/31/2019, 8:00:00 PM;3.4;;;;;;
1/13/2019, 3:33:00 PM;44.8;1/31/2019, 10:00:00 PM;27.7;;;1/31/2019, 10:00:00 PM;2.6;;;;;;
1/13/2019, 4:00:00 PM;49;2/1/2019, 12:00:00 AM;27.4;;;2/1/2019, 12:00:00 AM;3;;;;;;
1/13/2019, 6:00:00 PM;45.8;2/1/2019, 2:00:00 AM;28.7;;;2/1/2019, 2:00:00 AM;2.5;;;;;;
1/14/2019, 12:00:00 AM;44.7;2/1/2019, 4:00:00 AM;28.3;;;2/1/2019, 4:00:00 AM;2.4;;;;;;
1/14/2019, 2:00:00 AM;52;2/1/2019, 6:00:00 AM;28;;;2/1/2019, 6:00:00 AM;3.1;;;;;;
1/14/2019, 4:00:00 AM;66.5;2/1/2019, 8:00:00 AM;28.3;;;2/1/2019, 8:00:00 AM;2.3;;;;;;
1/14/2019, 6:00:00 AM;50.2;2/1/2019, 10:00:00 AM;27.9;;;2/1/2019, 10:00:00 AM;2.8;;;;;;
1/14/2019, 8:00:00 AM;46.7;2/1/2019, 12:00:00 PM;27.7;;;2/1/2019, 12:00:00 PM;3.2;;;;;;
1/14/2019, 10:00:00 AM;46.9;2/1/2019, 2:00:00 PM;28.4;;;2/1/2019, 2:00:00 PM;2.6;;;;;;
1/14/2019, 12:00:00 PM;49.6;2/1/2019, 4:00:00 PM;28.3;;;2/1/2019, 4:00:00 PM;3.1;;;;;;
1/14/2019, 8:00:00 PM;43.6;2/1/2019, 6:00:00 PM;28;;;2/1/2019, 6:00:00 PM;3.4;;;;;;
1/14/2019, 10:00:00 PM;57.5;2/1/2019, 8:00:00 PM;29.2;;;2/1/2019, 8:00:00 PM;2.7;;;;;;
1/15/2019, 12:00:00 AM;62.7;2/1/2019, 10:00:00 PM;28.6;;;2/1/2019, 10:00:00 PM;3.1;;;;;;
1/15/2019, 2:00:00 AM;42;2/2/2019, 12:00:00 AM;28.2;;;2/2/2019, 12:00:00 AM;3.4;;;;;;
1/15/2019, 4:00:00 AM;47.4;2/2/2019, 2:00:00 AM;29.4;;;2/2/2019, 2:00:00 AM;3;;;;;;
1/15/2019, 6:00:00 AM;46.6;2/2/2019, 4:00:00 AM;28.3;;;2/2/2019, 4:00:00 AM;2.4;;;;;;
1/15/2019, 10:00:00 AM;46.5;2/2/2019, 6:00:00 AM;27.3;;;2/2/2019, 6:00:00 AM;3.5;;;;;;
1/15/2019, 12:00:00 PM;46.5;2/2/2019, 8:00:00 AM;28.6;;;2/2/2019, 8:00:00 AM;2.6;;;;;;
1/15/2019, 2:00:00 PM;42.3;2/2/2019, 10:00:00 AM;28.2;;;2/2/2019, 10:00:00 AM;3;;;;;;
1/15/2019, 4:00:00 PM;47.3;2/2/2019, 12:00:00 PM;26.5;;;2/2/2019, 12:00:00 PM;3.8;;;;;;
1/15/2019, 6:00:00 PM;46.7;2/2/2019, 2:00:00 PM;28.9;;;2/2/2019, 2:00:00 PM;2.7;;;;;;
1/15/2019, 10:00:00 PM;45.9;2/2/2019, 4:00:00 PM;28.7;;;2/2/2019, 4:00:00 PM;3.1;;;;;;
1/16/2019, 12:00:00 AM;43.3;2/2/2019, 8:00:00 PM;30.8;;;2/2/2019, 8:00:00 PM;3.4;;;;;;
1/16/2019, 2:00:00 AM;68;2/2/2019, 10:00:00 PM;30;;;2/2/2019, 10:00:00 PM;3.4;;;;;;
1/16/2019, 4:00:00 AM;51.7;2/3/2019, 12:00:00 AM;28.3;;;2/3/2019, 12:00:00 AM;2.6;;;;;;
1/16/2019, 6:00:00 AM;47.1;2/3/2019, 4:00:00 AM;26.7;;;2/3/2019, 4:00:00 AM;2.5;;;;;;
1/16/2019, 8:00:00 AM;30.5;2/3/2019, 6:00:00 AM;28.8;;;2/3/2019, 6:00:00 AM;2.3;;;;;;
1/16/2019, 10:00:00 AM;48;2/3/2019, 8:00:00 AM;27.8;;;2/3/2019, 8:00:00 AM;2.7;;;;;;
1/16/2019, 12:00:00 PM;46.7;2/3/2019, 10:00:00 AM;27.8;;;2/3/2019, 10:00:00 AM;3.1;;;;;;
1/16/2019, 2:00:00 PM;47.6;2/3/2019, 12:00:00 PM;29.8;;;2/3/2019, 12:00:00 PM;2.7;;;;;;
1/16/2019, 4:00:00 PM;56.6;2/3/2019, 10:00:00 PM;27.1;;;2/3/2019, 10:00:00 PM;3.4;;;;;;
1/16/2019, 6:00:00 PM;63.9;2/4/2019, 12:00:00 AM;28.5;;;2/4/2019, 12:00:00 AM;2.7;;;;;;
1/16/2019, 8:00:00 PM;45.1;2/4/2019, 2:00:00 AM;28.2;;;2/4/2019, 2:00:00 AM;3.2;;;;;;
1/16/2019, 10:00:00 PM;47.5;2/4/2019, 4:00:00 AM;27.7;;;2/4/2019, 4:00:00 AM;3.1;;;;;;
1/17/2019, 12:00:00 AM;46.4;2/4/2019, 6:00:00 AM;28.2;;;2/4/2019, 6:00:00 AM;2.5;;;;;;
1/17/2019, 2:00:00 AM;72.4;2/4/2019, 8:00:00 AM;28;;;2/4/2019, 8:00:00 AM;2.9;;;;;;
1/17/2019, 4:00:00 AM;50.8;2/4/2019, 10:00:00 AM;27.5;;;2/4/2019, 10:00:00 AM;3.2;;;;;;
1/17/2019, 6:00:00 AM;47.1;2/4/2019, 12:00:00 PM;28.4;;;2/4/2019, 12:00:00 PM;2.6;;;;;;
1/17/2019, 8:00:00 AM;48.8;2/4/2019, 2:00:00 PM;28.2;;;2/4/2019, 2:00:00 PM;3;;;;;;
1/17/2019, 10:00:00 AM;47;2/4/2019, 4:00:00 PM;28;;;2/4/2019, 4:00:00 PM;3.5;;;;;;
1/17/2019, 12:00:00 PM;47;2/4/2019, 6:00:00 PM;29.3;;;2/4/2019, 6:00:00 PM;2.6;;;;;;
1/17/2019, 2:00:00 PM;49.5;2/4/2019, 8:00:00 PM;28;;;2/4/2019, 8:00:00 PM;2.8;;;;;;
1/17/2019, 3:59:00 PM;47.4;2/4/2019, 10:00:00 PM;27;;;2/4/2019, 10:00:00 PM;3.9;;;;;;
1/17/2019, 6:00:00 PM;31.8;2/5/2019, 12:00:00 AM;28.7;;;2/5/2019, 12:00:00 AM;2.9;;;;;;
1/17/2019, 8:00:00 PM;47.5;2/5/2019, 2:00:00 AM;27;;;2/5/2019, 2:00:00 AM;3.1;;;;;;
1/17/2019, 10:00:00 PM;46.4;2/5/2019, 4:00:00 AM;28.7;;;2/5/2019, 4:00:00 AM;2.5;;;;;;
1/18/2019, 12:00:00 AM;45.6;2/5/2019, 6:00:00 AM;28.8;;;2/5/2019, 6:00:00 AM;3.3;;;;;;
1/18/2019, 2:00:00 AM;62.9;2/5/2019, 8:01:00 AM;24.8;;;2/5/2019, 8:01:00 AM;4.1;;;;;;
1/18/2019, 4:00:00 AM;54.8;2/5/2019, 10:00:00 AM;28.8;;;2/5/2019, 10:00:00 AM;3.1;;;;;;
1/18/2019, 6:00:00 AM;45.8;2/5/2019, 11:59:00 AM;28.2;;;2/5/2019, 11:59:00 AM;3.3;;;;;;
1/18/2019, 8:00:00 AM;48.3;2/5/2019, 3:59:00 PM;28;;;2/5/2019, 3:59:00 PM;3.2;;;;;;
1/18/2019, 10:00:00 AM;47.2;2/5/2019, 7:59:00 PM;28.3;;;2/5/2019, 7:59:00 PM;3.5;;;;;;
1/18/2019, 2:00:00 PM;48.5;2/5/2019, 10:00:00 PM;27.7;;;2/5/2019, 10:00:00 PM;3.8;;;;;;
1/18/2019, 4:00:00 PM;48;2/6/2019, 12:01:00 AM;29.3;;;2/6/2019, 12:01:00 AM;3.2;;;;;;
1/18/2019, 6:00:00 PM;68;2/6/2019, 1:59:00 AM;26;;;2/6/2019, 1:59:00 AM;4.1;;;;;;
1/18/2019, 8:00:00 PM;53.8;2/6/2019, 4:00:00 AM;28.3;;;2/6/2019, 4:00:00 AM;2.7;;;;;;
1/18/2019, 10:00:00 PM;48.1;2/6/2019, 6:01:00 AM;28.6;;;2/6/2019, 6:01:00 AM;3.3;;;;;;
1/19/2019, 12:00:00 AM;49.7;2/6/2019, 7:59:00 AM;30.1;;;2/6/2019, 7:59:00 AM;2.8;;;;;;
1/19/2019, 2:00:00 AM;46.8;2/6/2019, 10:00:00 AM;28.8;;;2/6/2019, 10:00:00 AM;3.4;;;;;;
1/19/2019, 4:00:00 AM;46;2/6/2019, 12:00:00 PM;28.3;;;2/6/2019, 12:00:00 PM;3.4;;;;;;
1/19/2019, 6:00:00 AM;48.9;2/6/2019, 2:00:00 PM;28.9;;;2/6/2019, 2:00:00 PM;2.9;;;;;;
1/19/2019, 8:00:00 AM;48.3;2/6/2019, 4:00:00 PM;28.4;;;2/6/2019, 4:00:00 PM;3.3;;;;;;
1/19/2019, 10:00:00 AM;46.1;2/6/2019, 10:00:00 PM;26.2;;;2/6/2019, 10:00:00 PM;4;;;;;;
1/19/2019, 12:00:00 PM;49.4;2/7/2019, 12:00:00 AM;28.3;;;2/7/2019, 12:00:00 AM;2.9;;;;;;
1/19/2019, 2:00:00 PM;47.4;2/7/2019, 2:00:00 AM;28.8;;;2/7/2019, 2:00:00 AM;3.1;;;;;;
1/19/2019, 8:00:00 PM;44.3;2/7/2019, 6:00:00 AM;28.8;;;2/7/2019, 6:00:00 AM;3.4;;;;;;
1/19/2019, 10:00:00 PM;48;2/7/2019, 8:00:00 AM;27.4;;;2/7/2019, 8:00:00 AM;4.1;;;;;;
1/20/2019, 12:00:00 AM;46.4;2/7/2019, 10:00:00 AM;28.6;;;2/7/2019, 10:00:00 AM;2.9;;;;;;
1/20/2019, 2:00:00 AM;55.7;2/7/2019, 12:00:00 PM;27.7;;;2/7/2019, 12:00:00 PM;3.4;;;;;;
1/20/2019, 4:00:00 AM;63.8;2/7/2019, 10:00:00 PM;27.4;;;2/7/2019, 10:00:00 PM;2.6;;;;;;
1/20/2019, 6:00:00 AM;49.1;2/8/2019, 12:00:00 AM;27.4;;;2/8/2019, 12:00:00 AM;3.9;;;;;;
1/20/2019, 8:00:00 AM;47.7;2/8/2019, 2:00:00 AM;28.3;;;2/8/2019, 2:00:00 AM;2.9;;;;;;
1/20/2019, 10:00:00 AM;47.1;2/8/2019, 4:00:00 AM;27.4;;;2/8/2019, 4:00:00 AM;3.2;;;;;;
1/20/2019, 12:00:00 PM;50.4;2/8/2019, 6:00:00 AM;22.7;;;2/8/2019, 6:00:00 AM;5.9;;;;;;
1/20/2019, 4:00:00 PM;39.3;2/8/2019, 8:00:00 AM;28.6;;;2/8/2019, 8:00:00 AM;3.2;;;;;;
1/20/2019, 6:00:00 PM;47;2/8/2019, 10:00:00 AM;28.2;;;2/8/2019, 10:00:00 AM;3.2;;;;;;
1/20/2019, 8:00:00 PM;45.9;2/8/2019, 2:00:00 PM;28.5;;;2/8/2019, 2:00:00 PM;3.3;;;;;;
1/20/2019, 10:00:00 PM;42.9;2/8/2019, 4:00:00 PM;28.9;;;2/8/2019, 4:00:00 PM;3.4;;;;;;
1/21/2019, 12:00:00 AM;47.7;2/8/2019, 8:00:00 PM;28.7;;;2/8/2019, 8:00:00 PM;3.4;;;;;;
1/21/2019, 2:00:00 AM;61.6;2/8/2019, 10:00:00 PM;28.8;;;2/8/2019, 10:00:00 PM;3.5;;;;;;
1/21/2019, 4:00:00 AM;49.6;2/9/2019, 12:00:00 AM;30.3;;;2/9/2019, 12:00:00 AM;2.8;;;;;;
1/21/2019, 6:00:00 AM;48.1;2/9/2019, 4:00:00 AM;27.3;;;2/9/2019, 4:00:00 AM;2.8;;;;;;
1/21/2019, 8:02:00 AM;46.2;2/9/2019, 6:00:00 AM;29.3;;;2/9/2019, 6:00:00 AM;2.4;;;;;;
1/21/2019, 10:00:00 AM;48.6;2/9/2019, 8:00:00 AM;28.6;;;2/9/2019, 8:00:00 AM;3.4;;;;;;
1/21/2019, 12:00:00 PM;47.4;2/9/2019, 10:00:00 AM;27.5;;;2/9/2019, 10:00:00 AM;3.7;;;;;;
1/21/2019, 6:00:00 PM;49.1;2/9/2019, 12:00:00 PM;28.4;;;2/9/2019, 12:00:00 PM;2.9;;;;;;
1/21/2019, 8:00:00 PM;46.9;2/9/2019, 8:00:00 PM;27.5;;;2/9/2019, 8:00:00 PM;3.6;;;;;;
1/21/2019, 10:00:00 PM;49.8;2/9/2019, 10:00:00 PM;19.6;;;2/9/2019, 10:00:00 PM;9.1;;;;;;
1/22/2019, 12:00:00 AM;48.2;2/10/2019, 12:00:00 AM;28;;;2/10/2019, 12:00:00 AM;3.4;;;;;;
1/22/2019, 2:00:00 AM;68;2/10/2019, 2:00:00 AM;28;;;2/10/2019, 2:00:00 AM;3.1;;;;;;
1/22/2019, 3:59:00 AM;51.3;2/10/2019, 4:00:00 AM;29.7;;;2/10/2019, 4:00:00 AM;2.8;;;;;;
1/22/2019, 6:01:00 AM;48;2/10/2019, 6:00:00 AM;28.6;;;2/10/2019, 6:00:00 AM;3.5;;;;;;
1/22/2019, 7:58:00 AM;47.5;2/10/2019, 8:00:00 AM;28.9;;;2/10/2019, 8:00:00 AM;3.7;;;;;;
1/22/2019, 10:00:00 AM;49.4;2/10/2019, 10:00:00 AM;30.1;;;2/10/2019, 10:00:00 AM;2.9;;;;;;
1/22/2019, 12:00:00 PM;48.2;2/10/2019, 2:00:00 PM;27.1;;;2/10/2019, 2:00:00 PM;4.2;;;;;;
1/22/2019, 2:01:00 PM;50.4;2/10/2019, 4:00:00 PM;28.1;;;2/10/2019, 4:00:00 PM;3.3;;;;;;
1/22/2019, 3:59:00 PM;48.2;2/10/2019, 6:00:00 PM;26.8;;;2/10/2019, 6:00:00 PM;4.3;;;;;;
1/22/2019, 6:00:00 PM;47.2;2/10/2019, 8:00:00 PM;28.3;;;2/10/2019, 8:00:00 PM;3.1;;;;;;
1/22/2019, 8:00:00 PM;50.6;2/10/2019, 10:00:00 PM;27.8;;;2/10/2019, 10:00:00 PM;3.4;;;;;;
1/22/2019, 10:00:00 PM;48.9;2/11/2019, 12:00:00 AM;22.6;;;2/11/2019, 12:00:00 AM;6;;;;;;
1/23/2019, 12:00:00 AM;47;2/11/2019, 2:00:00 AM;28.1;;;2/11/2019, 2:00:00 AM;3.4;;;;;;
1/23/2019, 2:00:00 AM;68.8;2/11/2019, 4:00:00 AM;18;;;2/11/2019, 4:00:00 AM;11.6;;;;;;
1/23/2019, 4:00:00 AM;52.1;2/11/2019, 6:00:00 AM;29;;;2/11/2019, 6:00:00 AM;3.7;;;;;;
1/23/2019, 6:00:00 AM;49.1;2/11/2019, 8:00:00 AM;28.3;;;2/11/2019, 8:00:00 AM;3.3;;;;;;
1/23/2019, 8:00:00 AM;47.6;2/11/2019, 12:00:00 PM;28.4;;;2/11/2019, 12:00:00 PM;3.4;;;;;;
1/23/2019, 10:00:00 AM;49.6;2/11/2019, 4:00:00 PM;27.1;;;2/11/2019, 4:00:00 PM;3.5;;;;;;
1/23/2019, 12:00:00 PM;47.8;2/12/2019, 12:00:00 AM;27.2;;;2/12/2019, 12:00:00 AM;2.8;;;;;;
1/23/2019, 2:00:00 PM;48.4;2/12/2019, 2:00:00 AM;28.5;;;2/12/2019, 2:00:00 AM;2.5;;;;;;
1/23/2019, 4:00:00 PM;48.9;2/12/2019, 4:00:00 AM;27.5;;;2/12/2019, 4:00:00 AM;3;;;;;;
1/23/2019, 6:00:00 PM;41.2;2/12/2019, 5:59:00 AM;27.2;;;2/12/2019, 5:59:00 AM;3.2;;;;;;
1/23/2019, 8:00:00 PM;65.4;2/12/2019, 8:01:00 AM;28.5;;;2/12/2019, 8:01:00 AM;2.6;;;;;;
1/23/2019, 10:00:00 PM;54.6;2/12/2019, 11:00:00 AM;27.8;;;2/12/2019, 11:00:00 AM;3.2;;;;;;
1/24/2019, 12:00:00 AM;46;2/12/2019, 2:00:00 PM;28.2;;;2/12/2019, 2:00:00 PM;3.1;;;;;;
1/24/2019, 2:00:00 AM;57.1;2/12/2019, 4:00:00 PM;28.8;;;2/12/2019, 4:00:00 PM;2.6;;;;;;
1/24/2019, 4:00:00 AM;49.1;2/12/2019, 6:00:00 PM;28.8;;;2/12/2019, 6:00:00 PM;3.4;;;;;;
1/24/2019, 6:00:00 AM;48.4;2/12/2019, 8:00:00 PM;28.1;;;2/12/2019, 8:00:00 PM;3.7;;;;;;
1/24/2019, 8:00:00 AM;47.6;2/12/2019, 10:00:00 PM;29.1;;;2/12/2019, 10:00:00 PM;3;;;;;;
1/24/2019, 10:00:00 AM;50.8;2/12/2019, 11:00:00 PM;29.2;;;2/12/2019, 11:00:00 PM;3.5;;;;;;
1/24/2019, 12:00:00 PM;48.5;2/13/2019, 4:00:00 AM;28.1;;;2/13/2019, 4:00:00 AM;2.9;;;;;;
1/24/2019, 2:00:00 PM;48;2/13/2019, 6:00:00 AM;28.8;;;2/13/2019, 6:00:00 AM;3.6;;;;;;
1/24/2019, 4:00:00 PM;51.2;2/13/2019, 8:01:00 AM;29.2;;;2/13/2019, 8:01:00 AM;2.9;;;;;;
1/24/2019, 6:00:00 PM;47.2;2/13/2019, 10:00:00 AM;28;;;2/13/2019, 10:00:00 AM;3.4;;;;;;
1/24/2019, 8:00:00 PM;71.8;2/13/2019, 1:30:00 PM;27.7;;;2/13/2019, 1:30:00 PM;4.4;;;;;;
1/24/2019, 10:00:00 PM;51.3;2/13/2019, 2:00:00 PM;29.7;;;2/13/2019, 2:00:00 PM;3.3;;;;;;
1/25/2019, 12:00:00 AM;48.1;2/13/2019, 4:00:00 PM;29.5;;;2/13/2019, 4:00:00 PM;3.6;;;;;;
1/25/2019, 2:00:00 AM;50.6;2/13/2019, 10:01:00 PM;27.9;;;2/13/2019, 10:01:00 PM;3.6;;;;;;
1/25/2019, 4:00:00 AM;49;2/14/2019, 2:01:00 AM;22.7;;;2/14/2019, 2:01:00 AM;5.7;;;;;;
1/25/2019, 6:00:00 AM;48;2/14/2019, 4:00:00 AM;28;;;2/14/2019, 4:00:00 AM;2.9;;;;;;
1/25/2019, 8:00:00 AM;51.4;2/14/2019, 6:00:00 AM;28.2;;;2/14/2019, 6:00:00 AM;3.6;;;;;;
1/25/2019, 10:01:00 AM;49.2;2/14/2019, 7:58:00 AM;29.1;;;2/14/2019, 7:58:00 AM;2.8;;;;;;
1/25/2019, 11:59:00 AM;45.6;2/14/2019, 10:01:00 AM;27.8;;;2/14/2019, 10:01:00 AM;3.2;;;;;;
1/25/2019, 2:00:00 PM;48.7;2/14/2019, 12:00:00 PM;27.5;;;2/14/2019, 12:00:00 PM;3.1;;;;;;
1/25/2019, 4:00:00 PM;47;2/14/2019, 2:00:00 PM;28.1;;;2/14/2019, 2:00:00 PM;3.4;;;;;;
1/25/2019, 6:00:00 PM;44.3;2/14/2019, 3:59:00 PM;29.8;;;2/14/2019, 3:59:00 PM;2.9;;;;;;
1/25/2019, 8:00:00 PM;48;2/14/2019, 6:01:00 PM;28.6;;;2/14/2019, 6:01:00 PM;3.5;;;;;;
1/25/2019, 10:00:00 PM;47.2;2/14/2019, 8:00:00 PM;26.2;;;2/14/2019, 8:00:00 PM;4.3;;;;;;
1/26/2019, 12:00:00 AM;40.5;2/14/2019, 10:00:00 PM;29.9;;;2/14/2019, 10:00:00 PM;3.4;;;;;;
1/26/2019, 2:00:00 AM;56.2;2/14/2019, 11:59:00 PM;29.1;;;2/14/2019, 11:59:00 PM;3.6;;;;;;
1/26/2019, 4:00:00 AM;63.7;2/15/2019, 2:01:00 AM;27.3;;;2/15/2019, 2:01:00 AM;4.3;;;;;;
1/26/2019, 6:00:00 AM;47.1;2/15/2019, 4:00:00 AM;29.9;;;2/15/2019, 4:00:00 AM;3;;;;;;
1/26/2019, 7:59:00 AM;48.7;2/15/2019, 6:00:00 AM;29.2;;;2/15/2019, 6:00:00 AM;3.6;;;;;;
1/26/2019, 10:03:00 AM;46.8;2/15/2019, 8:00:00 AM;24.7;;;2/15/2019, 8:00:00 AM;4.5;;;;;;
1/26/2019, 12:00:00 PM;49.4;2/15/2019, 10:00:00 AM;29.1;;;2/15/2019, 10:00:00 AM;3.2;;;;;;
1/26/2019, 2:00:00 PM;47.2;2/15/2019, 6:00:00 PM;27.8;;;2/15/2019, 6:00:00 PM;3.7;;;;;;
1/26/2019, 6:00:00 PM;46.6;2/16/2019, 12:00:00 AM;27.9;;;2/16/2019, 12:00:00 AM;3.8;;;;;;
1/26/2019, 7:59:00 PM;47.3;2/16/2019, 2:00:00 AM;26.3;;;2/16/2019, 2:00:00 AM;3.9;;;;;;
1/27/2019, 12:01:00 AM;46.1;2/16/2019, 4:00:00 AM;28.6;;;2/16/2019, 4:00:00 AM;2.8;;;;;;
1/27/2019, 1:59:00 AM;51;2/16/2019, 6:00:00 AM;29.2;;;2/16/2019, 6:00:00 AM;3.8;;;;;;
1/27/2019, 4:00:00 AM;68.9;2/16/2019, 8:00:00 AM;30;;;2/16/2019, 8:00:00 AM;3.1;;;;;;
1/27/2019, 6:00:00 AM;51;2/16/2019, 10:00:00 AM;26.4;;;2/16/2019, 10:00:00 AM;4.2;;;;;;
1/27/2019, 8:00:00 AM;48.1;2/16/2019, 12:00:00 PM;27.8;;;2/16/2019, 12:00:00 PM;3.2;;;;;;
1/27/2019, 12:00:00 PM;46.7;2/16/2019, 2:00:00 PM;25.5;;;2/16/2019, 2:00:00 PM;4.2;;;;;;
1/27/2019, 8:00:00 PM;44.2;2/16/2019, 4:00:00 PM;28.2;;;2/16/2019, 4:00:00 PM;3.1;;;;;;
1/27/2019, 10:00:00 PM;47.5;2/16/2019, 5:58:00 PM;29;;;2/16/2019, 5:58:00 PM;3.8;;;;;;
1/28/2019, 12:00:00 AM;45.6;2/16/2019, 8:02:00 PM;30.4;;;2/16/2019, 8:02:00 PM;3.1;;;;;;
1/28/2019, 2:00:00 AM;62.5;2/16/2019, 10:00:00 PM;29.1;;;2/16/2019, 10:00:00 PM;3.5;;;;;;
1/28/2019, 4:00:00 AM;57.7;2/17/2019, 12:00:00 AM;27.7;;;2/17/2019, 12:00:00 AM;3.9;;;;;;
1/28/2019, 6:00:00 AM;45.1;2/17/2019, 2:00:00 AM;30;;;2/17/2019, 2:00:00 AM;3.4;;;;;;
1/28/2019, 8:00:00 AM;48.3;2/17/2019, 4:00:00 AM;28.6;;;2/17/2019, 4:00:00 AM;2.8;;;;;;
1/28/2019, 10:00:00 AM;46.3;2/17/2019, 6:00:00 AM;26.8;;;2/17/2019, 6:00:00 AM;3.9;;;;;;
1/28/2019, 12:00:00 PM;42.4;2/17/2019, 8:00:00 AM;28.8;;;2/17/2019, 8:00:00 AM;3;;;;;;
1/28/2019, 2:00:00 PM;47.9;2/17/2019, 10:00:00 AM;30.5;;;2/17/2019, 10:00:00 AM;4.4;;;;;;
1/28/2019, 6:00:00 PM;45.2;2/17/2019, 7:24:00 PM;28;;;2/17/2019, 7:24:00 PM;4.1;;;;;;
1/28/2019, 10:00:00 PM;46.1;2/17/2019, 8:00:00 PM;30.2;;;2/17/2019, 8:00:00 PM;3.3;;;;;;
1/29/2019, 12:00:00 AM;46.1;2/18/2019, 12:00:00 AM;29.8;;;2/18/2019, 12:00:00 AM;4;;;;;;
1/29/2019, 2:00:00 AM;49.8;2/18/2019, 2:00:00 AM;29.2;;;2/18/2019, 2:00:00 AM;3.3;;;;;;
1/29/2019, 4:00:00 AM;69.2;2/18/2019, 4:00:00 AM;30.5;;;2/18/2019, 4:00:00 AM;2.6;;;;;;
1/29/2019, 5:59:00 AM;49.7;2/18/2019, 6:00:00 AM;30.6;;;2/18/2019, 6:00:00 AM;3.9;;;;;;
1/29/2019, 8:00:00 AM;46.9;2/18/2019, 10:00:00 AM;19.9;;;2/18/2019, 10:00:00 AM;8.9;;;;;;
1/29/2019, 10:02:00 AM;48;2/18/2019, 12:00:00 PM;27.4;;;2/18/2019, 12:00:00 PM;3.6;;;;;;
1/29/2019, 11:58:00 AM;69.3;2/19/2019, 12:00:00 AM;27.5;;;2/19/2019, 12:00:00 AM;3.5;;;;;;
